ID,Datetime,Tweet,Categories,Ratting
1695,Tue Jan 06 08:40:15 +0000 2015,15 natural back pain remedies you need to know: http://ow.ly/GIhRL,Other,1
1696,Tue Jan 06 06:35:09 +0000 2015,Feel especially down this winter? These 7 signs might mean you have seasonal affective disorder: http://ow.ly/GIhB5,Other,2
1697,Tue Jan 06 04:30:27 +0000 2015,How to make the most of quickies: http://ow.ly/Gy7ft,Other,1
1698,Tue Jan 06 03:30:28 +0000 2015,Get more out of your sweat sessions! See how you might be sabotaging your calorie burn: http://ow.ly/Gy6FG,Nutrition,2
1699,Tue Jan 06 01:30:31 +0000 2015,These tiny tweaks to your lifestyle could help you lose weight fast! http://ow.ly/GxVzN,Other,2
1700,Tue Jan 06 01:01:32 +0000 2015,Join us and @CanyonRanch for the #HealthTotalWellness weekend. Exclusive offer with code HealthTotalWellness at http://ow.ly/FqB7f,Other,2
1701,Tue Jan 06 00:05:17 +0000 2015,Meatless Monday: Try one of these 12 budget-friendly vegetarian meals tonight! http://ow.ly/GQi2A,Nutrition,2
1702,Mon Jan 05 23:23:00 +0000 2015,"You Can't Be Obese and Healthy in the Long Run, Study Says http://wp.me/p2yZYB-uby",Other,2
1703,Mon Jan 05 23:03:03 +0000 2015,The Cheapest Winter Produce to Buy Now http://wp.me/p2yZYB-ubc by @dailyburn,Other,1
1704,Mon Jan 05 22:18:32 +0000 2015,The Facts About Stuart Scott’s Rare Cancer http://wp.me/p2yZYB-uax,Other,1
1705,Mon Jan 05 21:30:44 +0000 2015,"With these portable, protein-packed snacks, you'll never have an excuse to hit up the vending machine again: http://ow.ly/Gy5G7",Other,2
1706,Mon Jan 05 21:09:40 +0000 2015,Why Yo-Yo Dieting Isn't Actually So Bad for You http://wp.me/p2yZYB-uaz,Nutrition,1
1707,Mon Jan 05 19:30:57 +0000 2015,Subscribe to Health on the free NOOK app &amp; get the 2014 back issues free! Offer ends soon! http://ow.ly/GiQTE,Other,2
1708,Mon Jan 05 18:58:54 +0000 2015,Why Signing Up for a Cheap Gym Membership Might Not Be a Good Idea http://wp.me/p2yZYB-u9t,Other,2
1709,Mon Jan 05 17:31:01 +0000 2015,Make this the year you ditch diet soda: http://ow.ly/Gy8Jm,Nutrition,1
1710,Mon Jan 05 17:21:06 +0000 2015,This Is What Happened When a Tourist Challenged Disney World's Gaston to a Push-Up Contest http://wp.me/p2yZYB-uac,Other,2
1711,Mon Jan 05 17:01:00 +0000 2015,"RT @DrRoshiniRaj: On @goodhealth, I explain why your period might change after having a baby http://news.health.com/2015/01/01/why-your-period-might-change-after-having-a-baby/ #AskDrRaj",Other,3
1712,Mon Jan 05 16:21:09 +0000 2015,5 Healthy Eating Habits to Adopt This Year http://ow.ly/GOILE by @CynthiaSass,Nutrition,2
1713,Mon Jan 05 15:30:58 +0000 2015,Start the year slim: Try our plan to lose 8 pounds in 2 weeks! http://ow.ly/GxYnU,Other,2
1714,Mon Jan 05 14:02:09 +0000 2015,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: http://ow.ly/FKgo1,Nutrition,2
1715,Mon Jan 05 13:30:50 +0000 2015,"Pack one of these satisfying salads for lunch. Bonus: They'll fill you up with fiber and protein, not calories! http://ow.ly/Gy9m7",Nutrition,2
1716,Mon Jan 05 10:30:32 +0000 2015,This strength routine targets multiple muscle groups to help you tone up faster!  http://ow.ly/GyeGT,Other,2
1717,Mon Jan 05 08:30:34 +0000 2015,7 common birth control side effects you should be aware of: http://ow.ly/GyawI,Other,2
1718,Mon Jan 05 06:30:22 +0000 2015,6 surprising libido boosters you should know: http://ow.ly/Gyan9,Other,1
1719,Mon Jan 05 04:30:19 +0000 2015,Seeing more hair in the drain than usual? It could be one of these surprising reasons: http://ow.ly/GxYHe,Personal Care,2
1720,Mon Jan 05 03:30:22 +0000 2015,Learn the expert tricks to FINALLY achieving your goal weight: http://ow.ly/GxToH,Other,2
1721,Mon Jan 05 02:01:02 +0000 2015,"Make 2015 the year you clean up your diet, strip away stress, and lose weight. This @CoziFamily checklist will help: http://ow.ly/FOHWq","Nutrition, Mental Health",4
1722,Mon Jan 05 01:30:25 +0000 2015,Get amazing arms with these 11 moves: http://ow.ly/Gy5QU,Other,1
1723,Sun Jan 04 23:30:33 +0000 2015,Get a sleek stomach! The experts share their top flat-belly tips: http://ow.ly/Gy74s,Other,3
1724,Sun Jan 04 21:30:28 +0000 2015,18 moves to tone your ENTIRE lower body: http://ow.ly/GxVOF,Other,1
1725,Sun Jan 04 19:30:42 +0000 2015,Subscribe to Health on the free NOOK app &amp; get the 2014 back issues free! Offer ends soon! http://ow.ly/GiQRT,Other,2
1726,Sun Jan 04 17:30:35 +0000 2015,Overindulged this holiday season? Get back on track with this plan: http://ow.ly/Gy7TS,Other,2
1727,Sun Jan 04 15:30:24 +0000 2015,10 easy ways to burn 500 calories this winter: http://ow.ly/GHGBe (via @dailyburn),Nutrition,3
1728,Sun Jan 04 14:01:30 +0000 2015,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: http://ow.ly/FKglA,Nutrition,2
1729,Sun Jan 04 13:30:41 +0000 2015,Kick-start your metabolism in the morning with these 10 high-protein breakfast recipes: http://ow.ly/GxU0Y,Nutrition,2
1730,Sun Jan 04 10:30:19 +0000 2015,Prevent colds and flu this season! See the surprising stay-well secrets that real experts swear by: http://ow.ly/Gy42R,Other,2
1731,Sun Jan 04 08:30:20 +0000 2015,20 surprising facts about sex and love: http://ow.ly/Gy8t7,Other,1
1732,Sun Jan 04 06:30:15 +0000 2015,We can help ease the pain of arthritis. Try one of these 13 natural remedies: http://ow.ly/GxVgs,Other,2
1733,Sun Jan 04 04:30:20 +0000 2015,Belly bulge not budging? It could be because of THIS: http://ow.ly/Gy0Hl,Other,2
1734,Sun Jan 04 03:30:19 +0000 2015,Acid reflux symptoms aren't always easy to spot. Learn about these 11 under-the-radar signs of it here: http://ow.ly/GxUU5,Diseases and Treatments,3
1735,Sun Jan 04 01:30:23 +0000 2015,Rethink your comfort foods! These 13 favorites burn fat: http://ow.ly/GxNyl,Nutrition,1
1736,Sat Jan 03 23:30:25 +0000 2015,"Yes, there are foods that can help you fight fat! Try these 31 recipe ideas: http://ow.ly/GxPsA",Nutrition,2
1737,Sat Jan 03 21:30:27 +0000 2015,Feeling sluggish? See the 14 surprising reasons why you're always so tired: http://ow.ly/GxUiy,Other,3
1738,Sat Jan 03 19:30:36 +0000 2015,Resolve to finally lose weight this new year. See results by February with our plan: http://ow.ly/GxS0c,Other,3
1739,Sat Jan 03 17:30:31 +0000 2015,Tighten your tummy with these 24 moves (hint: no crunches!) --&gt; http://ow.ly/Gy3Ek,Other,2
1740,Sat Jan 03 15:30:32 +0000 2015,How to FINALLY commit to an exercise plan: http://ow.ly/Gy0Vu,Exercise,1
1741,Sat Jan 03 14:01:42 +0000 2015,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: http://ow.ly/FKgiP,Nutrition,2
1742,Sat Jan 03 13:30:25 +0000 2015,Start your day off right with the 20 best breakfast foods: http://ow.ly/GxTMB,Nutrition,2
1743,Sat Jan 03 10:30:32 +0000 2015,"New year, new you: Try one of these resolutions and ave your healthiest, happiest year yet: http://ow.ly/GxPfz",Other,3
1744,Sat Jan 03 08:30:23 +0000 2015,We've got the guide to picking the RIGHT OTC cold medicine for YOU: http://ow.ly/Gy1pj,Diseases and Treatments,2
1745,Sat Jan 03 06:30:18 +0000 2015,12 signs you may have an anxiety disorder: http://ow.ly/GxPN4,Mental Health,1
1746,Sat Jan 03 04:30:17 +0000 2015,Learn the conditioner tricks to making your hair healthier and shinier than ever: http://ow.ly/GxMdP,Personal Care,2
1747,Sat Jan 03 03:30:20 +0000 2015,Got that scratchy feeling in your throat? 10 ways to soothe a sore throat fast: http://ow.ly/GxLYY,Other,3
1748,Sat Jan 03 01:30:34 +0000 2015,Get a gorgeous winter glow: Learn the right way to apply bronzer for a natural golden look: http://ow.ly/GxLA4,Other,2
1749,Sat Jan 03 01:01:25 +0000 2015,Give an aah-mazing gift and send someone special to the #HealthTotalWellness weekend at @CanyonRanch! http://ow.ly/FqzUo,Other,2
1750,Fri Jan 02 23:50:41 +0000 2015,7 Ways to Make Your Treadmill Runs More Effective http://wp.me/p2yZYB-u9W,Other,2
1751,Fri Jan 02 23:30:27 +0000 2015,Warm up a cold night with a bowl of healthy soup! We've got 12 recipe ideas to try: http://ow.ly/GxKOY,Other,2
1752,Fri Jan 02 22:41:09 +0000 2015,Meet the Adorable Dachshund Who Lost 43 Pounds http://wp.me/p2yZYB-u9q,Other,1
1753,Fri Jan 02 22:05:08 +0000 2015,The Biggest Loser’s @JenWiderstrom on How to Get the Body You Want http://wp.me/p2yZYB-tUc http://pbs.twimg.com/media/B6YITzSCYAAJ1Ta.jpg,Other,2
1754,Fri Jan 02 21:30:50 +0000 2015,Make these honey-and-chili-glazed almonds for smart snacking this weekend: http://ow.ly/GxL1g,Other,1
1755,Fri Jan 02 19:30:39 +0000 2015,Subscribe to Health on the free NOOK app &amp; get the 2014 back issues free! Offer ends soon! http://ow.ly/GiQQ0,Other,2
1756,Fri Jan 02 19:00:13 +0000 2015,‘Bad Luck’ May Account for Up to Two-Thirds of Cancer Risk http://ow.ly/GIgeN,Other,2
1757,Fri Jan 02 17:30:23 +0000 2015,9 tips to ward off winter weight gain: http://ow.ly/GHGm8 (via @dailyburn),Other,3
1758,Fri Jan 02 15:30:36 +0000 2015,Suffering from workout boredom? Mix it up with these 4 upgraded takes on your usual go-to moves: http://ow.ly/GxLi7,Exercise,2
1759,Fri Jan 02 14:01:52 +0000 2015,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: http://ow.ly/FKggl,Nutrition,2
1760,Fri Jan 02 13:30:33 +0000 2015,Get in shape faster by eating these 11 fitness foods: http://ow.ly/GxBGj,"Nutrition, Exercise",3
1761,Fri Jan 02 10:30:28 +0000 2015,Keep your smile strong and healthy with these 12 tips: http://ow.ly/GxLKG,Other,3
1762,Fri Jan 02 08:30:21 +0000 2015,Got high cholesterol? 10 easy food swaps you need to make: http://ow.ly/GxOpf,Nutrition,2
1763,Fri Jan 02 06:30:17 +0000 2015,Try these 10 easy ways to cut back on sugar: http://ow.ly/GxOdN,Other,3
1764,Fri Jan 02 04:30:17 +0000 2015,Can’t tell if your head pain is a migraine? Look for these 18 signs: http://ow.ly/GxA8q,Other,2
1765,Fri Jan 02 03:30:19 +0000 2015,Even docs can get stumped sometimes. These 15 conditions are notoriously hard to diagnose: http://ow.ly/GxCWv,Other,2
1766,Fri Jan 02 02:00:57 +0000 2015,"Make 2015 the year you clean up your diet, strip away stress, and lose weight. This @CoziFamily checklist will help: http://ow.ly/FOHGy","Nutrition, Mental Health",4
1767,Fri Jan 02 01:30:28 +0000 2015,"If you’re curious about cooking with quinoa, check out these 14 recipe ideas: http://ow.ly/GxB8h",Other,2
1768,Fri Jan 02 01:01:04 +0000 2015,Treat yourself to a transformative getaway at the #HealthTotalWellness weekend at @CanyonRanch! Details here: http://ow.ly/FqzNy,Nutrition,2
1769,Thu Jan 01 23:30:30 +0000 2015,Enjoy spicy food without burning your tongue! 3 tricks to try: http://ow.ly/Gn8CP,Nutrition,2
1770,Thu Jan 01 21:30:31 +0000 2015,Get your body back on track with this 15-minute total body workout: http://ow.ly/GxHar,Exercise,2
1771,Thu Jan 01 19:30:49 +0000 2015,You’re not doing yourself any favors by multitasking. 12 reasons to stop now: http://ow.ly/GxDEM,Personal Care,2
1772,Thu Jan 01 17:30:27 +0000 2015,The secrets to keeping your kitchen stocked? Always have these 20 foods on hand: http://ow.ly/GxBpU,Nutrition,3
1773,Thu Jan 01 15:30:39 +0000 2015,Tummy trouble? Beat an upset stomach with these powerful foods for digestion: http://ow.ly/GxAwG,Nutrition,2
1774,Thu Jan 01 14:01:49 +0000 2015,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: http://ow.ly/FKgdm,Nutrition,2
1775,Thu Jan 01 13:30:21 +0000 2015,"Even if you’re not as flexible as you’d like, you can still do yoga! Try these 12 moves: http://ow.ly/GxAmy",Exercise,2
1776,Thu Jan 01 10:30:33 +0000 2015,Get a toned tush in 4 easy moves --&gt; http://ow.ly/GxJZW,Other,1
1777,Thu Jan 01 08:30:25 +0000 2015,10 healthy habits that might help you get pregnant: http://ow.ly/GxByh,Other,1
1778,Thu Jan 01 06:30:19 +0000 2015,12 mental tricks to fight depression: http://ow.ly/GxAQk,Mental Health,1
1779,Thu Jan 01 04:30:28 +0000 2015,Got a nervous habit? It could be messing with your health: http://ow.ly/Gnbxy,Other,2
1780,Thu Jan 01 03:30:25 +0000 2015,Top 10 healthiest New Year's resolutions: http://ow.ly/Gnbo0,Other,2
1781,Thu Jan 01 01:30:34 +0000 2015,Don’t be fooled by your restaurant menu! 7 tips to order wisely http://ow.ly/Gna71,Other,3
1782,Thu Jan 01 01:01:28 +0000 2015,Discover a New You in the New Year at the #HealthTotalWellness weekend at @CanyonRanch! Get more details here: http://ow.ly/FqzEk,Other,3
1783,Wed Dec 31 23:30:43 +0000 2014,Learn to love your veggies with these mouthwatering recipes: http://ow.ly/GmzBH,Nutrition,1
1784,Wed Dec 31 21:30:40 +0000 2014,Time to break out of your love rut with these 10 awesome date night ideas: http://ow.ly/Gnb19,Other,2
1785,Wed Dec 31 19:30:52 +0000 2014,Subscribe to Health on the free NOOK app &amp; get the 2014 back issues free! Offer ends soon! http://ow.ly/GiQOp,Other,2
1786,Wed Dec 31 17:30:41 +0000 2014,Cut back on salt! Try these 16 natural flavor enhancers instead: http://ow.ly/GnbFf,Other,2
1787,Wed Dec 31 15:30:50 +0000 2014,10 fruits and veggies you can enjoy in the winter: http://ow.ly/GnbAK,Other,2
1788,Wed Dec 31 14:01:57 +0000 2014,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: http://ow.ly/FKga6,Nutrition,2
1789,Wed Dec 31 13:30:48 +0000 2014,15 exercise tips for people with type 2 diabetes: http://ow.ly/GnaYd,Exercise,2
1790,Wed Dec 31 10:30:30 +0000 2014,These 10 cheats will help you look slimmer by dinnertime! http://ow.ly/GnbQ0,Nutrition,2
1791,Wed Dec 31 08:30:27 +0000 2014,7 tips for the best sleep EVER: http://ow.ly/GnbSR,Sleep,2
1792,Wed Dec 31 06:30:24 +0000 2014,You know stress is bad for you. See how it affects your body in some surprising ways: http://ow.ly/GnbN4,Mental Health,3
1793,Wed Dec 31 04:30:27 +0000 2014,16 ways to enjoy granola without all the sugar and fat: http://ow.ly/Gn9XT,Other,3
1794,Wed Dec 31 03:30:24 +0000 2014,Getting a stomach virus is the worst. Here’s 13 things you need to know: http://ow.ly/Gnaef,Other,2
1795,Wed Dec 31 02:01:16 +0000 2014,"Make 2015 the year you clean up your diet, strip away stress, and lose weight. This @CoziFamily checklist will help: http://ow.ly/FOHzi","Nutrition, Mental Health",4
1796,Wed Dec 31 01:30:30 +0000 2014,Lose 10 pounds in 3 weeks just by walking! Get the routine here: http://ow.ly/GiRjr,Other,2
1797,Wed Dec 31 01:01:12 +0000 2014,Enjoy an aah-mazing weekend with HEALTH editors at @CanyonRanch. Exclusive offer with code HealthTotalWellness http://ow.ly/Fqzu0,Other,2
1798,Wed Dec 31 00:04:30 +0000 2014,6 Signs You're Not Working Out Hard Enough http://wp.me/p2yZYB-tQ9 by @TheRealJenCohen,Other,2
1799,Tue Dec 30 23:30:41 +0000 2014,"If you've got a stomach ache, here's what to eat to feel better: http://ow.ly/GmyEZ",Nutrition,2
1800,Tue Dec 30 21:50:13 +0000 2014,3 Moves for a Better Butt http://wp.me/p2yZYB-tX4 http://pbs.twimg.com/media/B6IoIGBIUAE7dT-.jpg,Other,1
1801,Tue Dec 30 21:30:43 +0000 2014,Are nuts your favorite snack? Here are the best and worst kinds for your diet: http://ow.ly/GiReR,Nutrition,2
1802,Tue Dec 30 20:46:33 +0000 2014,Walmart Will Trade You for Other Merchants’ Gift Cards http://wp.me/p2yZYB-u7x,Other,1
1803,Tue Dec 30 20:42:07 +0000 2014,"The U.S. Officially Has a Flu Epidemic, With 15 Children Dead Thus Far http://wp.me/p2yZYB-u7O",Other,2
1804,Tue Dec 30 19:31:02 +0000 2014,Get-well guide: Stop a cold in its tracks --&gt; http://ow.ly/GiQmf,Other,1
1805,Tue Dec 30 17:30:52 +0000 2014,We've got 25 easy tweaks to cut up to 500 calories a day: http://ow.ly/GiR4p,Nutrition,2
1806,Tue Dec 30 15:30:50 +0000 2014,Think you’re not flexible? @KristinMcGee shows you the right way to touch your toes: http://ow.ly/GiR0k,Other,2
1807,Tue Dec 30 14:54:10 +0000 2014,"RT @DrRoshiniRaj: On @goodhealth, I explain everything you need to know about dark spot correcting creams http://news.health.com/2014/12/24/my-sun-spots-are-out-of-control-are-those-fading-creams-safe/ #AskDrRaj",Other,3
1808,Tue Dec 30 14:01:55 +0000 2014,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: http://ow.ly/FKg76,Nutrition,2
1809,Tue Dec 30 13:30:45 +0000 2014,Get your metabolism going right now! 14 ways to burn fat in minutes: http://ow.ly/GiRoo,Other,3
1810,Tue Dec 30 10:30:36 +0000 2014,Warm up before your workout with a relaxing sun salutation. We show you how: http://ow.ly/Gn9Na,Exercise,2
1811,Tue Dec 30 08:30:30 +0000 2014,13 surprising ways to fight headache pain: http://ow.ly/GmEMN,Other,2
1812,Tue Dec 30 06:30:22 +0000 2014,13 reasons to have more sex: http://ow.ly/GbFPL,Other,1
1813,Tue Dec 30 04:30:24 +0000 2014,Look younger fast! Here's how to fix the 9 worst signs of aging: http://ow.ly/GbEOv,Other,2
1814,Tue Dec 30 03:30:25 +0000 2014,Keep picture-perfect posture at any age with these 10 tips: http://ow.ly/Gnalo,Other,3
1815,Tue Dec 30 02:30:09 +0000 2014,"For Men With Anorexia, the Focus Is on Muscle, Study Says http://wp.me/p2yZYB-u5K",Other,2
1816,Tue Dec 30 01:30:30 +0000 2014,Need a NYE dish? Try one of these 24 crowd-pleasing shrimp recipes: http://ow.ly/Gbzv3,Nutrition,2
1817,Tue Dec 30 01:01:23 +0000 2014,Join us and @CanyonRanch for the #HealthTotalWellness weekend. Exclusive offer with code HealthTotalWellness at http://ow.ly/FqzoK,Other,2
